2015-09-13_20:21:29.657/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.net.URL -> org.hibernate.type.UrlType@6ea4ffc6
2015-09-13_20:21:29.663/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration date -> org.hibernate.type.DateType@19a27795
2015-09-13_20:21:29.663/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Date -> org.hibernate.type.DateType@19a27795
2015-09-13_20:21:29.668/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration time -> org.hibernate.type.TimeType@3bc56049
2015-09-13_20:21:29.668/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Time -> org.hibernate.type.TimeType@3bc56049
2015-09-13_20:21:29.673/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration timestamp -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.673/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.674/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.Date -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.677/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@266901dc
2015-09-13_20:21:29.680/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration calendar -> org.hibernate.type.CalendarType@39d9f91c
2015-09-13_20:21:29.681/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@39d9f91c
2015-09-13_20:21:29.681/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@39d9f91c
2015-09-13_20:21:29.683/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@48c4c732
2015-09-13_20:21:29.686/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration locale -> org.hibernate.type.LocaleType@17d05cdb
2015-09-13_20:21:29.687/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@17d05cdb
2015-09-13_20:21:29.690/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration currency -> org.hibernate.type.CurrencyType@642cb3dc
2015-09-13_20:21:29.690/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@642cb3dc
2015-09-13_20:21:29.693/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration timezone -> org.hibernate.type.TimeZoneType@5298db1f
2015-09-13_20:21:29.694/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@5298db1f
2015-09-13_20:21:29.696/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration class -> org.hibernate.type.ClassType@bddc6
2015-09-13_20:21:29.697/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Class -> org.hibernate.type.ClassType@bddc6
2015-09-13_20:21:29.701/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@7c520467
2015-09-13_20:21:29.702/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@7c520467
2015-09-13_20:21:29.703/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@6981170d
2015-09-13_20:21:29.706/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@5f9c2347
2015-09-13_20:21:29.710/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration binary -> org.hibernate.type.BinaryType@6897cd75
2015-09-13_20:21:29.710/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration byte[] -> org.hibernate.type.BinaryType@6897cd75
2015-09-13_20:21:29.710/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration [B -> org.hibernate.type.BinaryType@6897cd75
2015-09-13_20:21:29.713/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@4deafe13
2015-09-13_20:21:29.713/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@4deafe13
2015-09-13_20:21:29.714/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@4deafe13
2015-09-13_20:21:29.716/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration image -> org.hibernate.type.ImageType@60e5d9d2
2015-09-13_20:21:29.719/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration characters -> org.hibernate.type.CharArrayType@3708beb8
2015-09-13_20:21:29.719/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration char[] -> org.hibernate.type.CharArrayType@3708beb8
2015-09-13_20:21:29.720/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration [C -> org.hibernate.type.CharArrayType@3708beb8
2015-09-13_20:21:29.725/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@499aed36
2015-09-13_20:21:29.725/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@499aed36
2015-09-13_20:21:29.726/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@499aed36
2015-09-13_20:21:29.728/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration text -> org.hibernate.type.TextType@64b28abf
2015-09-13_20:21:29.731/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration ntext -> org.hibernate.type.NTextType@1d59bc95
2015-09-13_20:21:29.744/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration blob -> org.hibernate.type.BlobType@76c5faf5
2015-09-13_20:21:29.744/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@76c5faf5
2015-09-13_20:21:29.746/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@331ae2ce
2015-09-13_20:21:29.757/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration clob -> org.hibernate.type.ClobType@611de50
2015-09-13_20:21:29.757/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@611de50
2015-09-13_20:21:29.765/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration nclob -> org.hibernate.type.NClobType@677951c9
2015-09-13_20:21:29.766/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@677951c9
2015-09-13_20:21:29.767/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@7abdb4f
2015-09-13_20:21:29.768/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@39401e69
2015-09-13_20:21:29.770/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration serializable -> org.hibernate.type.SerializableType@2d3d0953
2015-09-13_20:21:29.777/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration object -> org.hibernate.type.ObjectType@4a17babb
2015-09-13_20:21:29.777/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@4a17babb
2015-09-13_20:21:29.778/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@7a1b16bd
2015-09-13_20:21:29.778/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@87210ec
2015-09-13_20:21:29.779/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@78b4fa48
2015-09-13_20:21:29.779/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@319bcae1
2015-09-13_20:21:29.779/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@6b249338
2015-09-13_20:21:29.779/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2e3d787c
2015-09-13_20:21:29.780/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@45b12c9b
2015-09-13_20:21:29.780/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@72e797db
2015-09-13_20:21:29.827/CAT | INFO  | [main] |  | org.hibernate.annotations.common.Version | HCANN000001: Hibernate Commons Annotations {4.0.1.Final}
2015-09-13_20:21:29.842/CAT | INFO  | [main] |  | org.hibernate.Version | HHH000412: Hibernate Core {4.2.8.Final}
2015-09-13_20:21:29.845/CAT | INFO  | [main] |  | org.hibernate.cfg.Environment | HHH000206: hibernate.properties not found
2015-09-13_20:21:29.848/CAT | INFO  | [main] |  | org.hibernate.cfg.Environment | HHH000021: Bytecode provider name : javassist
2015-09-13_20:21:29.871/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2015-09-13_20:21:29.872/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2015-09-13_20:21:29.873/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2015-09-13_20:21:29.873/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2015-09-13_20:21:29.875/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [hilo] -> [org.hibernate.id.TableHiLoGenerator]
2015-09-13_20:21:29.876/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2015-09-13_20:21:29.879/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2015-09-13_20:21:29.880/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2015-09-13_20:21:29.880/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.SequenceGenerator]
2015-09-13_20:21:29.881/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2015-09-13_20:21:29.882/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2015-09-13_20:21:29.883/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2015-09-13_20:21:29.884/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2015-09-13_20:21:29.885/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2015-09-13_20:21:29.887/CAT | DEBUG | [main] |  | org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory | Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2015-09-13_20:21:29.890/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration boolean -> org.hibernate.type.BooleanType@184e6efc
2015-09-13_20:21:29.891/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration boolean -> org.hibernate.type.BooleanType@184e6efc
2015-09-13_20:21:29.891/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@184e6efc
2015-09-13_20:21:29.891/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@c710a3b
2015-09-13_20:21:29.891/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration true_false -> org.hibernate.type.TrueFalseType@19472dca
2015-09-13_20:21:29.892/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration yes_no -> org.hibernate.type.YesNoType@71971d92
2015-09-13_20:21:29.892/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration byte -> org.hibernate.type.ByteType@47357842
2015-09-13_20:21:29.893/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration byte -> org.hibernate.type.ByteType@47357842
2015-09-13_20:21:29.894/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@47357842
2015-09-13_20:21:29.894/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration character -> org.hibernate.type.CharacterType@22c88c75
2015-09-13_20:21:29.895/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration char -> org.hibernate.type.CharacterType@22c88c75
2015-09-13_20:21:29.895/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@22c88c75
2015-09-13_20:21:29.895/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration short -> org.hibernate.type.ShortType@c184a81
2015-09-13_20:21:29.896/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration short -> org.hibernate.type.ShortType@c184a81
2015-09-13_20:21:29.896/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Short -> org.hibernate.type.ShortType@c184a81
2015-09-13_20:21:29.896/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration integer -> org.hibernate.type.IntegerType@419431dc
2015-09-13_20:21:29.897/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration int -> org.hibernate.type.IntegerType@419431dc
2015-09-13_20:21:29.897/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@419431dc
2015-09-13_20:21:29.897/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration long -> org.hibernate.type.LongType@102bb858
2015-09-13_20:21:29.897/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration long -> org.hibernate.type.LongType@102bb858
2015-09-13_20:21:29.898/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Long -> org.hibernate.type.LongType@102bb858
2015-09-13_20:21:29.898/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration float -> org.hibernate.type.FloatType@729405ca
2015-09-13_20:21:29.898/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration float -> org.hibernate.type.FloatType@729405ca
2015-09-13_20:21:29.899/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Float -> org.hibernate.type.FloatType@729405ca
2015-09-13_20:21:29.899/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration double -> org.hibernate.type.DoubleType@2e4d3abf
2015-09-13_20:21:29.899/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration double -> org.hibernate.type.DoubleType@2e4d3abf
2015-09-13_20:21:29.900/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@2e4d3abf
2015-09-13_20:21:29.900/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@c949c53
2015-09-13_20:21:29.900/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@c949c53
2015-09-13_20:21:29.901/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7042058f
2015-09-13_20:21:29.901/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@7042058f
2015-09-13_20:21:29.901/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration string -> org.hibernate.type.StringType@7b8c6c98
2015-09-13_20:21:29.902/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.lang.String -> org.hibernate.type.StringType@7b8c6c98
2015-09-13_20:21:29.902/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3a5032fc
2015-09-13_20:21:29.902/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@4edc8de9
2015-09-13_20:21:29.902/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration url -> org.hibernate.type.UrlType@6ea4ffc6
2015-09-13_20:21:29.903/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.net.URL -> org.hibernate.type.UrlType@6ea4ffc6
2015-09-13_20:21:29.903/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration date -> org.hibernate.type.DateType@19a27795
2015-09-13_20:21:29.903/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Date -> org.hibernate.type.DateType@19a27795
2015-09-13_20:21:29.904/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration time -> org.hibernate.type.TimeType@3bc56049
2015-09-13_20:21:29.904/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Time -> org.hibernate.type.TimeType@3bc56049
2015-09-13_20:21:29.904/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration timestamp -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.905/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.905/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration java.util.Date -> org.hibernate.type.TimestampType@22c249c5
2015-09-13_20:21:29.905/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@266901dc
2015-09-13_20:21:29.906/CAT | DEBUG | [main] |  | org.hibernate.type.BasicTypeRegistry | Adding type registration calendar -> org.hibernate.type.CalendarType@39d9f91c
